"player_id" "gsis_name" "first_name" "last_name" "team" "position" "birthdate" "college" "X"
"7206" "00-0027149" "M.Johnson" "Manuel" "Johnson" "UNK" "UNK" "10/14/86" "Oklahoma" ""
"7207" "00-0027148" "L.Murtha" "Lydon" "Murtha" "UNK" "UNK" "11/13/85" "Nebraska" ""
"7208" "00-0027631" "L.Crawford" "London" "Crawford" "UNK" "UNK" "10/19/86" "Arkansas" ""
"7209" "00-0027145" "P.McAfee" "Pat" "McAfee" "IND" "P" "5/2/87" "West Virginia" ""
"7210" "00-0027632" "C.Pemberton" "Cole" "Pemberton" "UNK" "UNK" "7/1/87" "Colorado State" ""
"7211" "00-0027143" "F.Vakapuna" "Fui" "Vakapuna" "UNK" "UNK" "3/9/84" "Brigham Young" ""
"7212" "00-0027142" "J.Folsom" "J.D." "Folsom" "UNK" "UNK" "8/19/84" "Weber State" ""
"7213" "00-0027637" "C.Johnson" "Chris" "Johnson" "UNK" "UNK" "12/10/86" "South Dakota State" ""
"7214" "00-0027636" "B.Robinson" "Boo" "Robinson" "UNK" "UNK" "8/5/87" "Wake Forest" ""
"7215" "00-0031218" "M.Butler" "Malcolm" "Butler" "NE" "CB" "3/2/90" "West Alabama" ""
"7216" "00-0031219" "D.Johnson" "Derrick" "Johnson" "UNK" "UNK" "7/6/91" "Maine" ""
"7217" "00-0031210" "" "Marcus" "Trice" "UNK" "UNK" "11/8/90" "North Texas" ""
"7218" "00-0031211" "" "Kona" "Schwenke" "UNK" "UNK" "5/11/92" "Notre Dame" ""
"7219" "00-0031212" "G.Hardin" "Greg" "Hardin" "UNK" "UNK" "9/4/90" "North Dakota" ""
"7220" "00-0031213" "R.Allen" "RaShaun" "Allen" "UNK" "UNK" "2/25/90" "Southern University" ""
"7221" "00-0031214" "G.Hickman" "Gregory" "Hickman" "UNK" "UNK" "11/23/90" "Florida International" ""
"7222" "00-0031215" "" "Darryl" "Johnson" "UNK" "UNK" "2/10/91" "New Mexico" ""
"7223" "00-0032008" "D.Dye" "Donteea" "Dye" "TB" "WR" "8/20/93" "Heidelberg" ""
"7224" "00-0032009" "" "Adam" "Humphries" "TB" "WR" "6/24/93" "Clemson" ""
"7225" "00-0023641" "R.Petitti" "Rob" "Petitti" "UNK" "UNK" "5/21/82" "Pittsburgh" ""
"7226" "00-0023642" "R.Hodges" "Reggie" "Hodges" "UNK" "UNK" "1/26/82" "Ball State" ""
"7227" "00-0032001" "" "Ben" "Edwards" "NYG" "WR" "4/10/92" "Richmond" ""
"7228" "00-0032004" "" "Will" "Tye" "NYG" "TE" "11/4/91" "Stony Brook" ""
"7229" "00-0032006" "" "Tim" "Semisch" "SD" "TE" "9/18/91" "Northern Illinois" ""
"7230" "00-0032007" "" "Quinton" "Dunbar" "WAS" "CB" "7/22/92" "Florida" ""
"7231" "00-0032901" "" "Mike" "Bercovici" "SD" "QB" "2/9/93" "Arizona State" ""
"7232" "00-0032803" "" "Jalen" "Mills" "PHI" "FS" "4/6/94" "LSU" ""
"7233" "00-0032900" "" "Beau" "Sandland" "CAR" "TE" "2/23/93" "Montana State" ""
"7234" "00-0028933" "G.Gerhart" "Garth" "Gerhart" "CLE" "C" "10/21/88" "Arizona State" ""
"7235" "00-0032455" "" "Austin" "Blythe" "IND" "C" "6/16/92" "Iowa" ""
"7236" "00-0028932" "L.Fort" "L.J." "Fort" "PIT" "LB" "1/3/90" "Northern Iowa" ""
"7237" "00-0032902" "" "Kenneth" "Farrow" "SD" "RB" "3/7/93" "Houston" ""
"7238" "00-0028931" "E.Davis" "Emanuel" "Davis" "UNK" "UNK" "8/9/88" "East Carolina" ""
"7239" "00-0032905" "" "Chris" "Landrum" "SD" "LB" "9/14/92" "Jacksonville State" ""
"7240" "00-0028426" "M.Webb" "Martell" "Webb" "UNK" "UNK" "11/10/89" "Michigan" ""
"7241" "00-0032904" "" "Tyler" "Johnstone" "SD" "OT" "9/29/92" "Oregon" ""
"7242" "00-0032907" "" "Adrian" "McDonald" "SD" "DB" "3/18/94" "Houston" ""
"7243" "00-0032906" "" "Tyler" "Marcordes" "SD" "LB" "10/9/92" "Georgia Tech" ""
"7244" "00-0030169" "" "Jake" "McDonough" "UNK" "UNK" "11/3/89" "Iowa State" ""
"7245" "00-0021464" "B.Romberg" "Brett" "Romberg" "UNK" "UNK" "10/10/79" "Miami (Fla.)" ""
"7246" "00-0021460" "C.Hankton" "Cortez" "Hankton" "UNK" "UNK" "1/20/81" "Texas Southern" ""
"7247" "00-0030161" "B.McDougald" "Bradley" "McDougald" "TB" "FS" "11/15/90" "Kansas" ""
"7248" "00-0030160" "J.Martin" "Josh" "Martin" "NYJ" "LB" "11/7/91" "Columbia" ""
"7249" "00-0030163" "R.Wilson" "Ridge" "Wilson" "UNK" "UNK" "2/7/91" "West Alabama" ""
"7250" "00-0030162" "R.Richardson" "Rico" "Richardson" "UNK" "UNK" "7/1/91" "Jackson State" ""
"7251" "00-0030165" "M.Edwards" "Mike" "Edwards" "UNK" "UNK" "4/26/91" "Hawaii" ""
"7252" "00-0030164" "T.Davis" "Troy" "Davis" "UNK" "UNK" "1/6/91" "Central Florida" ""
"7253" "00-0030166" "" "Dalton" "Freeman" "HOU" "C" "6/18/90" "Clemson" ""
"7254" "00-0028919" "T.Rogers" "Taveon" "Rogers" "UNK" "UNK" "8/17/90" "New Mexico State" ""
"7255" "00-0028918" "K.Moore" "Kashif" "Moore" "UNK" "UNK" "11/21/88" "Connecticut" ""
"7256" "00-0028915" "J.Hilton" "Justin" "Hilton" "UNK" "UNK" "12/8/88" "Indiana State" ""
"7257" "00-0028914" "T.Hansen" "Tyler" "Hansen" "UNK" "UNK" "12/6/89" "Colorado" ""
"7258" "00-0028917" "B.Joiner" "Brandon" "Joiner" "UNK" "UNK" "4/27/89" "Arkansas State" ""
"7259" "00-0028916" "G.Hunter" "Grant" "Hunter" "UNK" "UNK" "5/30/88" "Butler" ""
"7260" "00-0028911" "D.Brooks" "Derrius" "Brooks" "UNK" "UNK" "5/29/88" "Western Kentucky" ""
"7261" "00-0028913" "B.Davis" "Bryce" "Davis" "UNK" "UNK" "6/16/89" "Central Oklahoma" ""
"7262" "00-0028912" "V.Burfict" "Vontaze" "Burfict" "CIN" "OLB" "9/24/90" "Arizona State" ""
"7263" "00-0029530" "J.Bethel" "Justin" "Bethel" "ARI" "CB" "6/17/90" "Presbyterian" ""
"7264" "00-0029531" "R.Lindley" "Ryan" "Lindley" "UNK" "UNK" "6/22/89" "San Diego State" ""
"7265" "00-0029532" "R.Griffin" "Robert" "Griffin" "UNK" "UNK" "11/22/89" "Baylor" ""
"7266" "00-0029533" "J.Jones" "Joshua" "Jones" "UNK" "UNK" "12/19/88" "Elon" ""
"7267" "00-0029534" "C.Helfet" "Cooper" "Helfet" "UNK" "UNK" "6/2/89" "Duke" ""
"7268" "00-0029536" "N.Carr" "Nigel" "Carr" "UNK" "UNK" "1/22/90" "Alabama State" ""
"7269" "00-0029537" "D.Ellis" "Dominique" "Ellis" "UNK" "UNK" "8/25/89" "South Carolina State" ""
"7270" "00-0029538" "A.Hobbs" "Arthur" "Hobbs" "UNK" "UNK" "11/18/89" "Nebraska-Kearney" ""
"7271" "00-0029539" "W.Bonner" "Wade" "Bonner" "UNK" "UNK" "8/5/88" "Mississippi State" ""
"7272" "00-0022287" "R.Williams" "Renauld" "Williams" "UNK" "UNK" "2/23/81" "Hofstra" ""
"7273" "00-0028620" "M.Herzlich" "Mark" "Herzlich" "NYG" "OLB" "9/1/87" "Boston College" ""
"7274" "00-0028627" "M.Harris" "Marcus" "Harris" "UNK" "UNK" "8/1/89" "Murray State" ""
"7275" "00-0028626" "D.Fulghum" "Dejuan" "Fulghum" "UNK" "UNK" "3/5/89" "Texas Southern" ""
"7276" "00-0028625" "R.Donahue" "Ryan" "Donahue" "UNK" "UNK" "3/17/88" "Iowa" ""
"7277" "00-0022288" "J.Wright" "Jason" "Wright" "UNK" "UNK" "7/12/82" "Northwestern" ""
"7278" "00-0021096" "M.Manuel" "Marquand" "Manuel" "UNK" "UNK" "7/11/79" "Florida" ""
"7279" "00-0021092" "J.Bannan" "Justin" "Bannan" "UNK" "UNK" "4/18/79" "Colorado" ""
"7280" "00-0030578" "C.Patterson" "Cordarrelle" "Patterson" "MIN" "WR" "3/17/91" "Tennessee" ""
"7281" "00-0030579" "M.Watson" "Menelik" "Watson" "OAK" "T" "12/22/88" "Florida State" ""
"7282" "00-0030576" "D.Jones" "Datone" "Jones" "GB" "DE" "7/24/90" "UCLA" ""
"7283" "00-0030577" "S.Williams" "Sylvester" "Williams" "DEN" "NT" "11/21/88" "North Carolina" ""
"7284" "00-0030574" "S.Floyd" "Sharrif" "Floyd" "MIN" "DT" "5/28/91" "Florida" ""
"7285" "00-0030575" "X.Rhodes" "Xavier" "Rhodes" "MIN" "CB" "6/19/90" "Florida State" ""
"7286" "00-0030572" "D.Hayden" "D.J." "Hayden" "OAK" "CB" "6/27/90" "Houston" ""
"7287" "00-0030573" "S.Richardson" "Sheldon" "Richardson" "NYJ" "DE" "11/29/90" "Missouri" ""
"7288" "00-0021099" "H.Green" "Howard" "Green" "UNK" "UNK" "1/12/79" "LSU" ""
"7289" "00-0030571" "R.Hall" "Rashard" "Hall" "UNK" "UNK" "9/7/89" "Clemson" ""
"7290" "00-0031907" "" "Jacoby" "Glenn" "CHI" "CB" "8/4/93" "Central Florida" ""
"7291" "00-0019794" "A.Cason" "Aveion" "Cason" "UNK" "UNK" "7/12/79" "Illinois State" ""
"7292" "00-0025398" "P.Willis" "Patrick" "Willis" "UNK" "UNK" "1/25/85" "Mississippi" ""
"7293" "00-0025399" "M.Lynch" "Marshawn" "Lynch" "UNK" "UNK" "4/22/86" "California" ""
"7294" "00-0025390" "J.Thomas" "Joe" "Thomas" "CLE" "T" "12/4/84" "Wisconsin" ""
"7295" "00-0025391" "G.Adams" "Gaines" "Adams" "UNK" "UNK" "6/8/83" "Clemson" ""
"7296" "00-0025392" "L.Brown" "Levi" "Brown" "UNK" "UNK" "3/16/84" "Penn State" ""
"7297" "00-0025393" "L.Landry" "LaRon" "Landry" "UNK" "UNK" "10/14/84" "LSU" ""
"7298" "00-0025394" "A.Peterson" "Adrian" "Peterson" "MIN" "RB" "3/21/85" "Oklahoma" ""
"7299" "00-0025395" "Jml.Anderson" "Jamaal" "Anderson" "UNK" "UNK" "2/6/86" "Arkansas" ""
"7300" "00-0025396" "T.Ginn" "Ted" "Ginn" "CAR" "WR" "4/12/85" "Ohio State" ""
"7301" "00-0025397" "A.Okoye" "Amobi" "Okoye" "UNK" "UNK" "6/10/87" "Louisville" ""
"7302" "00-0029394" "B.Bersin" "Brenton" "Bersin" "CAR" "WR" "5/9/90" "Wofford" ""
"7303" "00-0029395" "W.Blackwell" "Will" "Blackwell" "UNK" "UNK" "6/24/89" "LSU" ""
"7304" "00-0029396" "J.Green" "Jared" "Green" "UNK" "UNK" "4/1/89" "Southern University" ""
"7305" "00-0029390" "C.Law" "Cordarro" "Law" "UNK" "UNK" "10/15/88" "Southern Mississippi" ""
"7306" "00-0029391" "S.McGrath" "Sean" "McGrath" "SD" "TE" "12/3/87" "Henderson State" ""
"7307" "00-0029392" "M.Taylor" "Monte" "Taylor" "UNK" "UNK" "12/10/88" "Cincinnati" ""
"7308" "00-0019246" "A.Ogunleye" "Adewale" "Ogunleye" "UNK" "UNK" "8/9/77" "Indiana" ""
"7309" "00-0019242" "D.Looker" "Dane" "Looker" "UNK" "UNK" "5/5/76" "Washington" ""
"7310" "00-0020414" "T.Sands" "Terdell" "Sands" "UNK" "UNK" "10/31/79" "Tennessee-Chattanooga" ""
"7311" "00-0026153" "J.Stewart" "Jonathan" "Stewart" "CAR" "RB" "3/21/87" "Oregon" ""
"7312" "00-0026152" "R.Clady" "Ryan" "Clady" "NYJ" "T" "9/6/86" "Boise State" ""
"7313" "00-0026151" "L.McKelvin" "Leodis" "McKelvin" "PHI" "DB" "9/1/85" "Troy" ""
"7314" "00-0026150" "J.Mayo" "Jerod" "Mayo" "UNK" "UNK" "2/23/86" "Tennessee" ""
"7315" "00-0026157" "G.Cherilus" "Gosder" "Cherilus" "TB" "T" "6/28/84" "Boston College" ""
"7316" "00-0026156" "D.R-Cromartie" "Dominique" "Rodgers-Cromartie" "NYG" "CB" "4/7/86" "Tennessee State" ""
"7317" "00-0026155" "B.Albert" "Branden" "Albert" "MIA" "OT" "11/4/84" "Virginia" ""
"7318" "00-0026154" "C.Williams" "Chris" "Williams" "UNK" "UNK" "8/26/85" "Vanderbilt" ""
"7319" "00-0026159" "J.Otah" "Jeff" "Otah" "UNK" "UNK" "6/17/86" "Pittsburgh" ""
"7320" "00-0026158" "J.Flacco" "Joe" "Flacco" "BAL" "QB" "1/16/85" "Delaware" ""
"7321" "00-0026980" "T.Jackson" "Tyson" "Jackson" "ATL" "DE" "6/6/86" "LSU" ""
"7322" "00-0027824" "J.Kirlew" "Jammie" "Kirlew" "UNK" "UNK" "5/12/87" "Indiana" ""
"7323" "00-0027825" "J.Dray" "Jim" "Dray" "BUF" "TE" "12/31/86" "Stanford" ""
"7324" "00-0027826" "S.Lissemore" "Sean" "Lissemore" "SD" "NT" "9/11/87" "William & Mary" ""
"7325" "00-0027827" "D.Epps" "Dedrick" "Epps" "UNK" "UNK" "6/19/88" "Miami (Fla.)" ""
"7326" "00-0027820" "R.Stephens" "Reggie" "Stephens" "UNK" "UNK" "8/28/87" "Iowa State" ""
"7327" "00-0027821" "E.Cook" "Erik" "Cook" "UNK" "UNK" "7/5/87" "New Mexico" ""
"7328" "00-0027822" "C.Wilson" "C.J." "Wilson" "NO" "DE" "3/30/87" "East Carolina" ""
"7329" "00-0027823" "S.Capers" "Selvish" "Capers" "UNK" "UNK" "11/13/85" "West Virginia" ""
"7330" "00-0027828" "D.Davis" "Dexter" "Davis" "UNK" "UNK" "11/10/86" "Arizona State" ""
"7331" "00-0027829" "R.Mathews" "Ricardo" "Mathews" "PIT" "DT" "7/30/87" "Cincinnati" ""
"7332" "00-0031027" "" "Ben" "Gardner" "SD" "LB" "4/29/91" "Stanford" ""
"7333" "00-0031026" "R.Johnson" "Randell" "Johnson" "BUF" "OLB" "3/23/91" "Florida Atlantic" ""
"7334" "00-0031025" "M.Campanaro" "Michael" "Campanaro" "BAL" "WR" "1/25/91" "Wake Forest" ""
"7335" "00-0031024" "I.Enemkpali" "IK" "Enemkpali" "BUF" "DE" "7/3/91" "Louisiana Tech" ""
"7336" "00-0031023" "" "Quincy" "Enunwa" "NYJ" "WR" "5/31/92" "Nebraska" ""
"7337" "00-0031022" "L.Duvernay-Tardif" "Laurent" "Duvernay-Tardif" "KC" "OG" "2/11/91" "McGill (Canada)" ""
"7338" "00-0031021" "" "Jared" "Abbrederis" "GB" "WR" "12/17/90" "Wisconsin" ""
"7339" "00-0031020" "" "Keith" "Reaser" "SF" "CB" "7/31/91" "Florida Atlantic" ""
"7340" "00-0030930" "" "Conor" "Boffeli" "UNK" "UNK" "8/29/91" "Iowa" ""
"7341" "00-0028647" "M.Hartline" "Mike" "Hartline" "UNK" "UNK" "6/13/88" "Kentucky" ""
"7342" "00-0031029" "" "Seantrel" "Henderson" "BUF" "T" "1/21/92" "Miami (Fla.)" ""
"7343" "00-0031028" "" "Ulrick" "John" "MIA" "OT" "5/20/92" "Georgia State" ""
"7344" "00-0032637" "" "Andrew" "Adams" "NYG" "DB" "10/28/92" "Connecticut" ""
"7345" "00-0032635" "" "Josh" "Hawkins" "GB" "CB" "1/23/93" "East Carolina" ""
"7346" "00-0026982" "An.Smith" "Andre" "Smith" "MIN" "OT" "1/25/87" "Alabama" ""
"7347" "00-0024582" "J.Hickman" "Justin" "Hickman" "UNK" "UNK" "7/20/85" "UCLA" ""
"7348" "00-0032632" "" "Jacob" "Flores" "GB" "C" "11/25/93" "Dartmouth" ""
"7349" "00-0032631" "" "Makinton" "Dorleant" "GB" "DB" "10/6/92" "Northern Iowa" ""
"7350" "00-0032630" "" "Joe" "Callahan" "GB" "QB" "6/4/93" "Wesley College" ""
"7351" "00-0032639" "" "Marshaun" "Coprich" "UNK" "UNK" "8/10/94" "Illinois State" ""
"7352" "00-0030931" "" "Pierce" "Burton" "UNK" "UNK" "4/16/91" "Mississippi" ""
"7353" "00-0028642" "T.Baltz" "Travis" "Baltz" "UNK" "UNK" "11/18/88" "Maryland" ""
"7354" "00-0026983" "D.Heyward-Bey" "Darrius" "Heyward-Bey" "PIT" "WR" "2/26/87" "Maryland" ""
"7355" "00-0024425" "P.McQuistan" "Pat" "McQuistan" "UNK" "UNK" "4/30/83" "Weber State" ""
"7356" "00-0024424" "Z.Strief" "Zach" "Strief" "NO" "T" "9/22/83" "Northwestern" ""
"7357" "00-0024427" "J.Wyche" "James" "Wyche" "UNK" "UNK" "4/19/82" "Syracuse" ""
"7358" "00-0024426" "F.Evans" "Fred" "Evans" "UNK" "UNK" "11/6/83" "Texas State" ""
"7359" "00-0024421" "A.Bethea" "Antoine" "Bethea" "SF" "SS" "7/27/84" "Howard" ""
"7360" "00-0024420" "L.Smith" "Le Kevin" "Smith" "UNK" "UNK" "7/21/82" "Nebraska" ""
"7361" "00-0024422" "D.Martin" "Derrick" "Martin" "UNK" "UNK" "5/16/85" "Wyoming" ""
"7362" "00-0024429" "C.Finnegan" "Cortland" "Finnegan" "NO" "DB" "2/2/84" "Samford" ""
"7363" "00-0024428" "C.Morris" "Chris" "Morris" "UNK" "UNK" "2/22/83" "Michigan State" ""
"7364" "00-0030555" "D.Jordan" "Dion" "Jordan" "UNK" "UNK" "3/5/90" "Oregon" ""
"7365" "00-0030374" "D.Fields" "Demetrius" "Fields" "UNK" "UNK" "7/7/90" "Northwestern" ""
"7366" "00-0030375" "R.Kent" "Richard" "Kent" "UNK" "UNK" "8/17/89" "Vanderbilt" ""
"7367" "00-0030376" "T.Ikharo" "Taulib" "Ikharo" "UNK" "UNK" "7/27/89" "Louisiana Tech" ""
"7368" "00-0030377" "" "R.J." "Mattes" "UNK" "UNK" "4/29/90" "North Carolina State" ""
"7369" "00-0030370" "G.Jenkins" "Greg" "Jenkins" "UNK" "UNK" "8/23/89" "Alabama State" ""
"7370" "00-0030371" "R.Robinson" "Ryan" "Robinson" "SEA" "DE" "12/9/90" "Oklahoma State" ""
"7371" "00-0030372" "A.Robiskie" "Andrew" "Robiskie" "UNK" "UNK" "5/18/89" "Western Illinois" ""
"7372" "00-0030373" "M.White" "Mitchell" "White" "UNK" "UNK" "3/30/90" "Michigan State" ""
"7373" "00-0030378" "" "Saeed" "Lee" "UNK" "UNK" "1/20/91" "Alabama State" ""
"7374" "00-0030379" "J.Shelley" "Jeremy" "Shelley" "UNK" "UNK" "10/25/90" "Alabama" ""
"7375" "00-0022702" "K.Lewis" "Keith" "Lewis" "UNK" "UNK" "10/20/81" "Oregon" ""
"7376" "00-0022703" "R.Bingham" "Ryon" "Bingham" "UNK" "UNK" "6/6/81" "Nebraska" ""
"7377" "00-0022701" "D.Hackett" "D.J." "Hackett" "UNK" "UNK" "7/3/81" "Colorado" ""
"7378" "00-0022706" "M.Gaines" "Michael" "Gaines" "UNK" "UNK" "3/30/80" "Central Florida" ""
"7379" "00-0022707" "D.Williams" "Demorrio" "Williams" "UNK" "UNK" "7/6/80" "Nebraska" ""
"7380" "00-0030088" "Q.Dial" "Quinton" "Dial" "SF" "DE" "7/21/90" "Alabama" ""
"7381" "00-0030089" "L.Willson" "Luke" "Willson" "SEA" "TE" "1/15/90" "Rice" ""
"7382" "00-0030086" "Q.Smith" "Quanterus" "Smith" "UNK" "UNK" "11/26/89" "Western Kentucky" ""
"7383" "00-0030087" "C.Taylor" "Cooper" "Taylor" "UNK" "UNK" "4/14/90" "Richmond" ""
"7384" "00-0030084" "J.Meeks" "Jonathan" "Meeks" "BUF" "DB" "11/8/89" "Clemson" ""
"7385" "00-0030085" "K.Stills" "Kenny" "Stills" "MIA" "WR" "4/22/92" "Oklahoma" ""
"7386" "00-0030082" "M.Hughes" "Montori" "Hughes" "NYG" "DT" "8/25/90" "Tennessee-Martin" ""
"7387" "00-0030083" "O.Aboushi" "Oday" "Aboushi" "HOU" "G" "6/5/91" "Virginia" ""
"7388" "00-0030080" "E.Wolff" "Earl" "Wolff" "UNK" "UNK" "12/15/89" "North Carolina State" ""
"7389" "00-0030081" "" "Jesse" "Williams" "UNK" "UNK" "11/2/90" "Alabama" ""
"7390" "00-0026564" "S.McLendon" "Steve" "McLendon" "NYJ" "DT" "1/3/86" "Troy" ""
"7391" "00-0032838" "" "Cedric" "O'Neal" "PHI" "RB" "1/29/94" "Valdosta State" ""
"7392" "00-0032835" "" "Jon" "Brown" "UNK" "UNK" "12/7/92" "Louisville" ""
"7393" "00-0032834" "" "Lloyd" "Carrington" "WAS" "CB" "4/8/93" "Arizona State" ""
"7394" "00-0032837" "" "Bruce" "Johnson" "UNK" "UNK" "12/4/92" "Maine" ""
"7395" "00-0032836" "" "Bryson" "Keeton" "NYJ" "DB" "2/24/93" "Montana State" ""
"7396" "00-0032831" "" "Brandon" "Brown-Dukes" "PIT" "RB" "4/29/92" "Mercyhurst" ""
"7397" "00-0032832" "" "Marcus" "Tucker" "PIT" "WR" "6/24/92" "Northern Michigan" ""
"7398" "00-0031562" "" "Owa" "Odighizuwa" "NYG" "DE" "4/1/92" "UCLA" ""
"7399" "00-0031563" "" "Alex" "Carter" "DET" "CB" "10/19/94" "Stanford" ""
"7400" "00-0031560" "" "Jaelen" "Strong" "HOU" "WR" "1/25/94" "Arizona State" ""
"7401" "00-0031561" "" "Hroniss" "Grasu" "CHI" "C" "8/12/91" "Oregon" ""
"7402" "00-0031566" "" "Trey" "Flowers" "NE" "DE" "8/16/93" "Arkansas" ""
"7403" "00-0031567" "" "Daryl" "Williams" "CAR" "OT" "8/31/92" "Oklahoma" ""
"7404" "00-0031564" "" "Lorenzo" "Mauldin" "NYJ" "OLB" "10/1/92" "Louisville" ""
"7405" "00-0031565" "" "Danielle" "Hunter" "MIN" "DE" "10/29/94" "LSU" ""
"7406" "00-0031569" "" "Jeremy" "Langford" "CHI" "RB" "12/6/91" "Michigan State" ""
"7407" "00-0026708" "A.Heygood" "Anthony" "Heygood" "UNK" "UNK" "4/3/86" "Purdue" ""
"7408" "00-0026709" "M.Ivy" "Mortty" "Ivy" "UNK" "UNK" "4/26/86" "West Virginia" ""
"7409" "00-0026706" "M.Favorite" "Marlon" "Favorite" "UNK" "UNK" "6/22/86" "LSU" ""
"7410" "00-0026707" "L.Harvey" "Lonnie" "Harvey" "UNK" "UNK" "1/20/87" "Morgan State" ""
"7411" "00-0026704" "D.Clark" "D.J." "Clark" "UNK" "UNK" "11/30/86" "Idaho State" ""
"7412" "00-0026705" "C.Davis" "C.J." "Davis" "UNK" "UNK" "2/2/87" "Pittsburgh" ""
"7413" "00-0026702" "H.Cantwell" "Hunter" "Cantwell" "UNK" "UNK" "12/30/85" "Louisville" ""
"7414" "00-0026703" "J.Chery" "Jason" "Chery" "UNK" "UNK" "5/31/85" "Louisiana-Lafayette" ""
"7415" "00-0026700" "P.Brown" "Patrick" "Brown" "UNK" "UNK" "12/25/86" "Central Florida" ""
"7416" "00-0030961" "" "Jordan" "Najvar" "UNK" "UNK" "1/8/91" "Baylor" ""
"7417" "00-0030963" "" "Dashaun" "Phillips" "WAS" "DB" "1/3/91" "Tarleton State" ""
"7418" "00-0030962" "" "Ronald" "Patrick" "TEN" "OG" "11/1/91" "South Carolina" ""
"7419" "00-0029259" "K.Osemele" "Kelechi" "Osemele" "OAK" "OT" "6/24/89" "Iowa State" ""
"7420" "00-0030964" "" "Jarrod" "Pughsley" "KC" "OG" "12/18/90" "Akron" ""
"7421" "00-0029709" "T.Nsekhe" "Ty" "Nsekhe" "WAS" "T" "10/27/85" "Texas State" ""
"7422" "00-0030966" "D.Sapp" "Dontavis" "Sapp" "UNK" "UNK" "1/17/92" "Tennessee" ""
"7423" "00-0030969" "R.Smith" "Ryan" "Smith" "UNK" "UNK" "5/12/92" "Auburn" ""
"7424" "00-0030968" "K.Smith" "Keith" "Smith" "DAL" "FB" "4/8/92" "San Jose State" ""
"7425" "00-0029257" "J.Worthy" "Jerel" "Worthy" "BUF" "DT" "4/28/90" "Michigan State" ""
"7426" "00-0029256" "K.Reyes" "Kendall" "Reyes" "WAS" "DT" "9/26/89" "Connecticut" ""
"7427" "00-0029703" "C.Kilgore" "Chad" "Kilgore" "UNK" "UNK" "8/8/89" "Northwest Missouri State" ""
"7428" "00-0029250" "S.McClellin" "Shea" "McClellin" "NE" "LB" "8/1/89" "Boise State" ""
"7429" "00-0029253" "M.Schwartz" "Mitchell" "Schwartz" "KC" "OT" "6/8/89" "California" ""
"7430" "00-0029252" "C.Upshaw" "Courtney" "Upshaw" "ATL" "LB" "12/13/89" "Alabama" ""
"7431" "00-0025619" "S.Vallos" "Steve" "Vallos" "UNK" "UNK" "12/28/83" "Wake Forest" ""
"7432" "00-0024631" "C.Bryan" "Courtney" "Bryan" "UNK" "UNK" "10/2/84" "New Mexico State" ""
"7433" "00-0024638" "G.Pope" "Geoffrey" "Pope" "UNK" "UNK" "6/21/84" "Howard" ""
"7434" "00-0025610" "M.Otto" "Michael" "Otto" "UNK" "UNK" "7/24/83" "Purdue" ""
"7435" "00-0025613" "C.Wilson" "C.J." "Wilson" "UNK" "UNK" "4/2/85" "Baylor" ""
"7436" "00-0025612" "B.Fields" "Brandon" "Fields" "UNK" "UNK" "5/21/84" "Michigan State" ""
"7437" "00-0025615" "D.Wynn" "DeShawn" "Wynn" "UNK" "UNK" "10/9/83" "Florida" ""
"7438" "00-0027950" "C.Ponder" "Christian" "Ponder" "SF" "QB" "2/25/88" "Florida State" ""
"7439" "00-0033049" "" "Darius" "Jackson" "DAL" "RB" "12/1/93" "Eastern Michigan" ""
"7440" "00-0033048" "" "Kavon" "Frazier" "DAL" "SS" "8/11/94" "Central Michigan" ""
"7441" "00-0033043" "" "Austin" "Traylor" "DAL" "TE" "9/3/93" "Wisconsin" ""
"7442" "00-0033042" "" "M.J." "McFarland" "PHI" "TE" "7/25/92" "Texas-El Paso" ""
"7443" "00-0033041" "" "Mariel" "Cooper" "WAS" "DB" "1/10/93" "The Citadel" ""
"7444" "00-0033040" "" "Tyreek" "Hill" "KC" "WR" "3/1/94" "West Alabama" ""
"7445" "00-0033047" "" "Anthony" "Brown" "DAL" "CB" "12/15/93" "Purdue" ""
"7446" "00-0033046" "" "Jihad" "Ward" "OAK" "DE" "5/11/94" "Illinois" ""
"7447" "00-0033045" "" "Ezekiel" "Elliott" "DAL" "RB" "7/22/95" "Ohio State" ""
"7448" "00-0033044" "" "Jimmy" "Pruitt" "NO" "CB" "11/28/92" "San Jose State" ""
"7449" "00-0021286" "D.Faggins" "Demarcus" "Faggins" "UNK" "UNK" "6/13/79" "Kansas State" ""
"7450" "00-0023368" "C.Wake" "Cameron" "Wake" "MIA" "DE" "1/30/82" "Penn State" ""
"7451" "00-0029879" "" "Kevin" "McDermott" "MIN" "LS" "1/12/90" "UCLA" ""
"7452" "00-0029878" "M.Gray" "MarQueis" "Gray" "MIA" "TE" "11/7/89" "Minnesota" ""
"7453" "00-0029871" "J.Kimbrough" "Jeremy" "Kimbrough" "UNK" "UNK" "5/22/91" "Appalachian State" ""
"7454" "00-0029872" "" "Jacolby" "Ashworth" "UNK" "UNK" "8/29/90" "Houston" ""
"7455" "00-0029875" "V.Kearney" "Vernon" "Kearney" "UNK" "UNK" "1/31/89" "Lane" ""
"7456" "00-0029874" "K.Edwards" "Kip" "Edwards" "UNK" "UNK" "12/4/89" "Missouri" ""
"7457" "00-0029877" "" "Sherman" "Carter" "UNK" "UNK" "9/13/88" "Tennessee State" ""
